









Frequency of observations in the selected location(s).:
Number of taxa: 	451

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Scaly-crowned Babbler (<em class="sci">Malacopteron cinereum</em>)	0.0408163	0.0276243	0.0337079	0.0254545	0.035533	0.0353535	0.0710059	0.0630631	0.0621302	0.0359712	0.0248756	0.0339506	0.0313901	0.0683761	0.0375	0.0465116	0.038961	0.0454545	0.1	0.038835	0.0606061	0.037037	0.0816327	0.025641	0.0	0.0454545	0.1363636	0.0227273	0.0	0.0	0.25	0.0769231	0.0	0.0344828	0.0	0.0	0.0015	0.0526316	0.0	0.056338	0.0377358	0.0210526	0.0218978	0.0531915	0.030303	0.0306748	0.0479042	0.0431655	
Collared Babbler (<em class="sci">Gampsorhynchus torquatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135	0.0	0.0	
Puff-throated Babbler (<em class="sci">Pellorneum ruficeps</em>)	0.2108844	0.2099448	0.2247191	0.1781818	0.2588832	0.1969697	0.1952663	0.1486486	0.2248521	0.2553957	0.2437811	0.1697531	0.2242152	0.1965812	0.25	0.2170543	0.1688312	0.1969697	0.125	0.0970874	0.0909091	0.1111111	0.1836735	0.1794872	0.1111111	0.1818182	0.2727273	0.1363636	0.5	0.0952381	0.25	0.0	0.0	0.1034483	0.125	0.015625	0.0322581	0.0350877	0.075	0.1408451	0.0566038	0.0947368	0.1240876	0.1276596	0.1818182	0.1779141	0.1077844	0.1618705	
Buff-breasted Babbler (<em class="sci">Pellorneum tickelli</em>)	0.1156463	0.1325967	0.1516854	0.1090909	0.142132	0.1212121	0.1301775	0.1351351	0.1331361	0.147482	0.0895522	0.0895062	0.103139	0.1538462	0.2375	0.1162791	0.0649351	0.0909091	0.075	0.0291262	0.1212121	0.037037	0.0816327	0.0	0.0740741	0.0909091	0.1363636	0.0454545	0.25	0.1904762	0.25	0.0769231	0.0	0.0689655	0.0625	0.15625	0.0967742	0.122807	0.0	0.084507	0.0566038	0.0842105	0.0364964	0.106383	0.0606061	0.1533742	0.0598802	0.0899281	
Abbott's Babbler (<em class="sci">Malacocincla abbotti</em>)	0.1836735	0.1491713	0.1685393	0.1563636	0.1472081	0.1313131	0.1597633	0.1711712	0.1863905	0.1582734	0.199005	0.1975309	0.161435	0.1965812	0.1875	0.2170543	0.0779221	0.1742424	0.125	0.0970874	0.1212121	0.1481481	0.122449	0.1282051	0.0740741	0.1363636	0.2727273	0.1363636	0.0	0.1428571	0.25	0.2307692	0.0	0.1724138	0.0	0.03125	0.0322581	0.0701754	0.1	0.084507	0.1886792	0.0947368	0.1167883	0.1702128	0.0808081	0.1411043	0.1197605	0.1223022	
Black-browed Fulvetta (<em class="sci">Alcippe grotei</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0059172	0.0015	0.0	0.0	0.0	0.0	0.0044843	0.0	0.0015	0.0	0.0	0.0	0.0125	0.0	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alcippe sp. (<em class="sci">Alcippe sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0059172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Necklaced Laughingthrush (<em class="sci">Garrulax monileger</em>)	0.0	0.0165746	0.0168539	0.0036364	0.0	0.010101	0.0059172	0.018018	0.0295858	0.0215827	0.0199005	0.0123457	0.0179372	0.0	0.0	0.0155039	0.012987	0.0	0.0	0.0291262	0.0	0.0	0.0204082	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106383	0.0	0.0122699	0.0	0.0071942	
Velvet-fronted Nuthatch (<em class="sci">Sitta frontalis</em>)	0.0340136	0.038674	0.0505618	0.0436364	0.0507614	0.0555556	0.0769231	0.0495495	0.056213	0.0395683	0.0845771	0.0648148	0.0493274	0.017094	0.05	0.0387597	0.038961	0.1212121	0.0625	0.0679612	0.1212121	0.0740741	0.122449	0.025641	0.037037	0.0454545	0.0454545	0.0015	0.0	0.0	0.0	0.0	0.0	0.0689655	0.0	0.015625	0.0967742	0.0350877	0.025	0.028169	0.0377358	0.0421053	0.0145985	0.0744681	0.020202	0.0490798	0.0179641	0.0395683	
Golden-crested Myna (<em class="sci">Ampeliceps coronatus</em>)	0.1292517	0.1823204	0.1629213	0.16	0.2436548	0.2070707	0.1597633	0.1486486	0.2218935	0.1330935	0.2338308	0.1820988	0.1479821	0.1196581	0.1	0.1085271	0.1038961	0.1666667	0.2375	0.1650485	0.2121212	0.037037	0.0408163	0.025641	0.037037	0.0	0.2272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0210526	0.0437956	0.0531915	0.0909091	0.1226994	0.0778443	0.147482	
Black-collared Starling (<em class="sci">Gracupica nigricollis</em>)	0.047619	0.0220994	0.0168539	0.0109091	0.0203046	0.0050505	0.0177515	0.0315315	0.0236686	0.0323741	0.0199005	0.0154321	0.0134529	0.0	0.0	0.0077519	0.0	0.0075758	0.025	0.0194175	0.0606061	0.0	0.0	0.025641	0.0	0.0	0.0	0.0227273	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.0	0.0322581	0.0877193	0.0	0.0140845	0.0188679	0.0210526	0.0145985	0.0106383	0.030303	0.006135	0.005988	0.0179856	
White-shouldered Starling (<em class="sci">Sturnia sinensis</em>)	0.0	0.0	0.0	0.0072727	0.0050761	0.0	0.0	0.0	0.0	0.0	0.0	0.0061728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135	0.005988	0.0071942	
Chestnut-tailed Starling (<em class="sci">Sturnia malabarica</em>)	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0045045	0.0	0.0	0.0015	0.0	0.0	0.0	0.0125	0.0077519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122699	0.0	0.0107914	
Common Myna (<em class="sci">Acridotheres tristis</em>)	0.0	0.0055249	0.0168539	0.0	0.0050761	0.0	0.0118343	0.0015	0.0118343	0.0143885	0.0049751	0.0030864	0.0044843	0.0	0.0	0.0	0.0	0.0151515	0.025	0.0097087	0.030303	0.0	0.0612245	0.0	0.0	0.0	0.0	0.0227273	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0210526	0.0	0.0	0.0015	0.0	0.0	0.0143885	
Vinous-breasted Myna (<em class="sci">Acridotheres leucocephalus</em>)	0.1020408	0.0607735	0.1067416	0.1381818	0.1167513	0.0606061	0.1420118	0.1216216	0.147929	0.1007194	0.1293532	0.1296296	0.0986547	0.1025641	0.125	0.1085271	0.0519481	0.1666667	0.175	0.1941748	0.0909091	0.0	0.1020408	0.0512821	0.1111111	0.0454545	0.1818182	0.1136364	0.25	0.1428571	0.0	0.0	0.2222222	0.0689655	0.0	0.0625	0.0645161	0.1403509	0.075	0.084507	0.0943396	0.1052632	0.0875912	0.0957447	0.1010101	0.0920245	0.0838323	0.0863309	
Great Myna (<em class="sci">Acridotheres grandis</em>)	0.0068027	0.0	0.0015	0.0072727	0.0	0.010101	0.0015	0.009009	0.0	0.0035971	0.0099502	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101	0.0	0.0	0.0	
black myna sp. (<em class="sci">Acridotheres sp. (black myna sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0059172	0.0045045	0.0059172	0.0071942	0.0	0.0061728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072993	0.0	0.020202	0.0122699	0.0	0.0	
myna/starling sp. (<em class="sci">Sturnidae sp.</em>)	0.0	0.0	0.0	0.0036364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White's Thrush (<em class="sci">Zoothera aurea</em>)	0.0	0.0055249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Siberian Thrush (<em class="sci">Geokichla sibirica</em>)	0.0068027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Japanese Thrush (<em class="sci">Turdus cardis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eyebrowed Thrush (<em class="sci">Turdus obscurus</em>)	0.047619	0.0055249	0.005618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0512821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106383	0.0	0.0	0.0	0.0071942	
Turdus sp. (<em class="sci">Turdus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101	0.0	0.0	0.0	
thrush sp. (<em class="sci">Turdidae sp.</em>)	0.0	0.0055249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dark-sided Flycatcher (<em class="sci">Muscicapa sibirica</em>)	0.0068027	0.0165746	0.0015	0.0072727	0.0	0.0050505	0.0059172	0.0135135	0.0118343	0.0035971	0.0049751	0.0216049	0.0089686	0.0	0.0125	0.0077519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222	0.137931	0.0	0.0	0.0967742	0.0	0.025	0.028169	0.0188679	0.0210526	0.0072993	0.0212766	0.0	0.006135	0.0	0.0215827	
Ferruginous Flycatcher (<em class="sci">Muscicapa ferruginea</em>)	0.0	0.0	0.005618	0.0036364	0.0101523	0.0151515	0.0	0.0	0.0088757	0.0035971	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Asian Brown Flycatcher (<em class="sci">Muscicapa dauurica</em>)	0.2789116	0.359116	0.4101124	0.3527273	0.3654822	0.3585859	0.2781065	0.2657658	0.2662722	0.294964	0.3034826	0.2530864	0.2376682	0.1452991	0.1875	0.0620155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0689655	0.125	0.015625	0.1290323	0.122807	0.25	0.4929577	0.3018868	0.3368421	0.2189781	0.3723404	0.3333333	0.3865031	0.2814371	0.2877698	
Muscicapa sp. (<em class="sci">Muscicapa sp.</em>)	0.0	0.0	0.0	0.0	0.0050761	0.0	0.0	0.0	0.0	0.0035971	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072993	0.0	0.0	0.0	0.0	0.0	
Oriental Magpie-Robin (<em class="sci">Copsychus saularis</em>)	0.2040816	0.2596685	0.3202247	0.2727273	0.3654822	0.2474747	0.295858	0.3243243	0.3816568	0.3381295	0.3731343	0.3611111	0.3497758	0.3504274	0.325	0.2868217	0.2987013	0.3484848	0.525	0.3203883	0.3030303	0.2962963	0.3877551	0.2307692	0.2592593	0.2727273	0.4545455	0.2272727	0.25	0.0952381	0.0	0.0769231	0.1111111	0.137931	0.3125	0.171875	0.0967742	0.1578947	0.125	0.2957746	0.1132075	0.2	0.1021898	0.1382979	0.2121212	0.2453988	0.1616766	0.1978417	
Blue-and-white Flycatcher (<em class="sci">Cyanoptila cyanomelana</em>)	0.0015	0.0	0.005618	0.0	0.0101523	0.0015	0.0059172	0.0045045	0.0029586	0.0071942	0.0015	0.0123457	0.0089686	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322581	0.0175439	0.0	0.0	0.0	0.0015	0.0	0.0	0.020202	0.0184049	0.005988	0.0	
Blue-and-white/Zappey's Flycatcher (<em class="sci">Cyanoptila cyanomelana/cumatilis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072993	0.0	0.0	0.0	0.0	0.0015	
Verditer Flycatcher (<em class="sci">Eumyias thalassinus</em>)	0.0680272	0.0939227	0.0505618	0.0581818	0.071066	0.0606061	0.1065089	0.027027	0.0621302	0.0143885	0.0099502	0.0061728	0.0044843	0.0	0.0125	0.0077519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0421053	0.0145985	0.1276596	0.0606061	0.1472393	0.1317365	0.1079137	
Hainan Blue Flycatcher (<em class="sci">Cyornis hainanus</em>)	0.1428571	0.2596685	0.258427	0.2254545	0.3096447	0.1919192	0.1775148	0.1126126	0.0857988	0.0647482	0.0199005	0.0154321	0.0044843	0.008547	0.0	0.0	0.0	0.030303	0.0125	0.0	0.0	0.037037	0.0	0.0	0.0	0.1363636	0.0	0.0227273	0.0	0.0	0.0	0.1538462	0.2222222	0.2413793	0.125	0.328125	0.1612903	0.2807018	0.225	0.3239437	0.245283	0.1157895	0.1824818	0.2021277	0.1717172	0.2515337	0.1736527	0.1834532	
Indochinese Blue Flycatcher (<em class="sci">Cyornis sumatrensis</em>)	0.2585034	0.2430939	0.3651685	0.2363636	0.319797	0.2777778	0.2662722	0.2567568	0.2840237	0.2985612	0.238806	0.2469136	0.2780269	0.2991453	0.2875	0.2945736	0.2077922	0.3257576	0.15	0.1650485	0.2121212	0.2222222	0.2653061	0.2307692	0.1481481	0.2272727	0.2272727	0.1590909	0.25	0.1428571	0.25	0.3076923	0.4444444	0.3103448	0.0625	0.1875	0.3870968	0.2105263	0.225	0.4084507	0.1698113	0.2631579	0.2043796	0.2234043	0.2121212	0.2392638	0.1796407	0.2338129	
Cyornis sp. (<em class="sci">Cyornis sp.</em>)	0.0068027	0.0	0.011236	0.0072727	0.0	0.0050505	0.0059172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105263	0.0218978	0.0	0.030303	0.0184049	0.0	0.0	
Rufous-tailed Robin (<em class="sci">Larvivora sibilans</em>)	0.0	0.0	0.0	0.0036364	0.0050761	0.0	0.0	0.0045045	0.0059172	0.0035971	0.0049751	0.0030864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	
Siberian Blue Robin (<em class="sci">Larvivora cyane</em>)	0.1904762	0.2209945	0.252809	0.2218182	0.2588832	0.2424242	0.2721893	0.2657658	0.3224852	0.2517986	0.2139303	0.2067901	0.1838565	0.2478632	0.2125	0.1162791	0.0	0.0075758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322581	0.0350877	0.025	0.0985915	0.0754717	0.0947368	0.1459854	0.1382979	0.0909091	0.1226994	0.1676647	0.1906475	
Bluethroat (<em class="sci">Luscinia svecica</em>)	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101	0.0	0.0	0.0	
Blue Whistling-Thrush (<em class="sci">Myophonus caeruleus</em>)	0.0068027	0.0055249	0.0015	0.0036364	0.0	0.010101	0.0	0.0045045	0.0029586	0.0	0.0099502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105263	0.0145985	0.0106383	0.020202	0.006135	0.0	0.0071942	
Slaty-backed Forktail (<em class="sci">Enicurus schistaceus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Siberian Rubythroat (<em class="sci">Calliope calliope</em>)	0.0068027	0.0	0.0	0.0036364	0.0050761	0.0050505	0.0059172	0.0	0.0029586	0.0035971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0105263	0.0	0.0212766	0.030303	0.0306748	0.005988	0.0107914	
Yellow-rumped Flycatcher (<em class="sci">Ficedula zanthopygia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145985	0.0	0.0	0.0	0.0	0.0035971	
Green-backed Flycatcher (<em class="sci">Ficedula elisae</em>)	0.0068027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Narcissus Flycatcher (<em class="sci">Ficedula narcissina</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061728	0.0044843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Taiga Flycatcher (<em class="sci">Ficedula albicilla</em>)	0.0408163	0.0607735	0.1123596	0.0363636	0.0761421	0.0555556	0.0591716	0.0810811	0.0857988	0.0431655	0.0696517	0.0432099	0.0224215	0.025641	0.025	0.0465116	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084507	0.0377358	0.1157895	0.0948905	0.1914894	0.1212121	0.196319	0.0359281	0.1007194	
Ficedula sp. (<em class="sci">Ficedula sp.</em>)	0.0	0.0055249	0.0	0.0	0.0	0.0050505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-throated Rock-Thrush (<em class="sci">Monticola gularis</em>)	0.0272109	0.0276243	0.0168539	0.0109091	0.0101523	0.0252525	0.0118343	0.0225225	0.0236686	0.0107914	0.0149254	0.0092593	0.0089686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0	0.0140845	0.0	0.0	0.0072993	0.0638298	0.030303	0.0245399	0.005988	0.0359712	
Blue Rock-Thrush (<em class="sci">Monticola solitarius</em>)	0.0	0.0	0.005618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061728	0.0044843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0071942	
Amur Stonechat (<em class="sci">Saxicola stejnegeri</em>)	0.0272109	0.0331492	0.0337079	0.0181818	0.0456853	0.0353535	0.0710059	0.027027	0.0710059	0.028777	0.0646766	0.0401235	0.0313901	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.028169	0.0	0.0315789	0.0364964	0.0212766	0.030303	0.0490798	0.0179641	0.0755396	
Pied Bushchat (<em class="sci">Saxicola caprata</em>)	0.047619	0.038674	0.0337079	0.0436364	0.035533	0.0353535	0.0591716	0.0405405	0.0798817	0.057554	0.039801	0.0524691	0.0493274	0.034188	0.0	0.0232558	0.012987	0.0075758	0.0125	0.0194175	0.0	0.037037	0.0204082	0.0512821	0.0	0.0454545	0.0015	0.0681818	0.0	0.047619	0.0	0.0	0.0	0.0344828	0.0	0.03125	0.0322581	0.0526316	0.025	0.0422535	0.0	0.0421053	0.0145985	0.0531915	0.040404	0.0184049	0.0538922	0.0359712	
Grey Bushchat (<em class="sci">Saxicola ferreus</em>)	0.0068027	0.0	0.0	0.0036364	0.0050761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0035971	
Thick-billed Flowerpecker (<em class="sci">Pachyglossa agilis</em>)	0.0068027	0.0165746	0.0730337	0.04	0.0203046	0.0353535	0.0236686	0.0405405	0.0532544	0.057554	0.039801	0.0401235	0.0672646	0.0683761	0.075	0.0155039	0.0	0.0075758	0.025	0.0873786	0.0015	0.1111111	0.0408163	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0015	0.0	0.0	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105263	0.0	0.0015	0.0015	0.0184049	0.0299401	0.0215827	
Yellow-vented Flowerpecker (<em class="sci">Pachyglossa chrysorrhea</em>)	0.0680272	0.0441989	0.0337079	0.0472727	0.0456853	0.0606061	0.0946746	0.0720721	0.0236686	0.0179856	0.0199005	0.0401235	0.0224215	0.0015	0.025	0.0232558	0.0	0.030303	0.0375	0.0291262	0.0015	0.0	0.0	0.0	0.0740741	0.2272727	0.0909091	0.0227273	0.25	0.047619	0.5	0.2307692	0.1111111	0.0344828	0.0625	0.015625	0.0	0.0	0.05	0.084507	0.0377358	0.0631579	0.080292	0.0638298	0.1313131	0.0920245	0.0538922	0.0611511	
Plain Flowerpecker (<em class="sci">Dicaeum minullum</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
